amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba	order-item-id	is-prime
404-8646035-4664354	404-8646035-4664354	2026-09-12T06:39:01+00:00	2026-09-12T15:32:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0								SHILLONG	MEGHALAYA	793014	IN		false				false	67608279385802	false
407-3066990-2701932	407-3066990-2701932	2026-09-12T06:18:55+00:00	2026-09-12T08:37:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								VISAKHAPATNAM	ANDHRA PRADESH	530016	IN		false				false	67608962229762	false
407-7273864-0274753	407-7273864-0274753	2026-09-11T21:52:55+00:00	2026-09-12T09:07:57+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		19.0				7.2	19.0	MUMBAI	MAHARASHTRA	400058	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67599093285682	false
408-3254196-7826713		2026-09-11T17:34:25+00:00	2026-09-16T19:07:09+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Trap Refill (35ml, Pack of 4) | Herbal & Insecticide-Free | Safe for Babies & Pregnant Women | Air-Purifying Mosquito Killer for Indoor Use	Catch-e Mosquito Trapper Liquid (35 ml,	B01CVDD26C	4		0	INR	247.62	12.38							MAHESANA	GUJARAT	384001	IN		false			Easy Ship	false	67593171131482	false
404-7977975-7280342		2026-09-11T17:23:36+00:00	2026-09-14T18:46:32+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1		0	INR	223.8	11.2							CUDDALORE	TAMIL NADU	607002	IN		false			Easy Ship	false	67592707043362	false
405-3265934-8448309	405-3265934-8448309	2026-09-11T17:17:15+00:00	2026-09-12T08:25:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0					40.0	THANE	MAHARASHTRA	401107	IN		false				false	67592547682442	false
408-8641891-1828365	408-8641891-1828365	2026-09-11T13:57:00+00:00	2026-09-12T07:57:00+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		AHMEDABAD	GUJARAT	380026	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	true				false	67587289693442	false
171-7579907-1446758		2026-09-11T13:40:45+00:00	2026-09-16T19:04:15+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Gadiva Ayurvedic Hair Oil - 100ml | Reduces Hair Fall & Dandruff | Unisex Herbal Oil with Neem Comb	Gadiva Ayurvedic Hair Oil MFN	B07V7YCJ9S	1		0	INR	211.02	37.22					4.22		NEEDAMANGALAM	TAMIL NADU	610206	IN		false			Easy Ship	false	67586455454842	false
404-0269683-8754749	404-0269683-8754749	2026-09-11T13:12:17+00:00	2026-09-11T23:02:14+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0					40.0	KOLAR	KARNATAKA	563157	IN		false				false	67586345672362	false
406-4279195-9673922	406-4279195-9673922	2026-09-11T12:17:08+00:00	2026-09-12T11:38:34+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0						4.2		AGARTALA	TRIPURA	799001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67582615405762	false
403-9114101-7161966	403-9114101-7161966	2026-09-11T12:15:40+00:00	2026-09-11T15:14:03+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0						4.2		Chennai	TAMIL NADU	600075	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67584329846522	false
171-3324962-2479569		2026-09-11T09:15:21+00:00	2026-09-14T18:36:21+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1		0	INR	223.81	11.19							BHADERWAH	JAMMU & KASHMIR	182222	IN		false			Easy Ship	false	67580313957922	false
404-4466626-3696305		2026-09-11T04:34:35+00:00	2026-09-11T04:43:16+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1		0										Kolkata	WEST BENGAL	700049	IN		false			Easy Ship	false	67574299937802	false
402-2415750-1457929	402-2415750-1457929	2026-09-10T19:14:02+00:00	2026-09-11T11:45:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0								SAWANTWADI	MAHARASHTRA	416510	IN		false				false	67566202554002	false
405-7997723-7791515	405-7997723-7791515	2026-09-10T19:00:19+00:00	2026-09-11T04:09:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		19.0				5.2	19.0	NOIDA	UTTAR PRADESH	201309	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67563664777282	false
404-4600872-2992342	404-4600872-2992342	2026-09-10T15:33:33+00:00	2026-09-11T06:25:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	2	INR	520.0						52.0		VISAKHAPATNAM	ANDHRA PRADESH	530028	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b,BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-06/04/2026	false				false	67559826335882	false
405-2084433-4922743	405-2084433-4922743	2026-09-10T15:13:58+00:00	2026-09-10T22:57:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0								Kalavoor	KERALA	688522	IN		false				false	67558608811842	false
408-3983908-8649962		2026-09-10T15:08:33+00:00	2026-09-14T12:19:25+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.2							CHENNAI	TAMIL NADU	603108	IN		false			Easy Ship	false	67558605100882	false
407-1154532-6009923		2026-09-10T15:04:38+00:00	2026-09-15T11:30:30+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	10.97					4.48		MUMBAI	MAHARASHTRA	400103	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67558415732042	false
402-8260081-7451504	402-8260081-7451504	2026-09-10T14:30:11+00:00	2026-09-10T21:26:12+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		AHMEDABAD	GUJARAT	382445	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67557211445802	false
408-1522438-8977931		2026-09-10T09:57:47+00:00	2026-09-15T02:56:57+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							Mumbai	MAHARASHTRA	400015	IN		false			Easy Ship	false	67548983473162	false
405-5297213-0800362	405-5297213-0800362	2026-09-10T07:47:49+00:00	2026-09-10T19:11:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o Insta Mosquito Vaporiser (1 Machine1 Refill)	CT_INSTA_COM_1M+1R_FBA	B0HH95W2VW		Shipped	3	INR	285.0		120.0				5.7	120.0	UKAI	GUJARAT	394680	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67545630369362	false
408-5556370-8372351	408-5556370-8372351	2026-09-10T05:32:25+00:00	2026-09-11T22:06:45+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o Insta Mosquito Vaporiser (1 Machine1 Refill)	CT_INSTA_COM_1M+1R_FBA	B0HH95W2VW		Shipped	1	INR	95.0						1.9		UDAIPUR	RAJASTHAN	313001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67541683158962	false
406-0274466-0491519	406-0274466-0491519	2026-09-10T05:05:01+00:00	2026-09-10T12:17:04+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		JEJURI	MAHARASHTRA	412303	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67540022512602	false
404-2259903-5908314	404-2259903-5908314	2026-09-10T05:01:39+00:00	2026-09-10T07:40:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0				5.2	40.0	BADDI	HIMACHAL PRADESH	173205	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67540223979042	false
171-7176365-9678763	171-7176365-9678763	2026-09-10T04:26:05+00:00	2026-09-10T11:41:02+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0				5.2	40.0	PUNE	MAHARASHTRA	411058	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67539101103762	false
406-4327041-9804316		2026-09-10T00:49:57+00:00	2026-09-12T19:13:13+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	Catche mosquito repellent lotion	B08NJGSBWM	3		0	INR	380.96	19.04							UDAIPUr	RAJASTHAN	313003	IN		false			Easy Ship	false	67524065437242	false
406-1016778-8829161		2026-09-10T00:42:28+00:00	2026-09-10T04:56:05+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	Catche mosquito repellent lotion	B08NJGSBWM	3		0										UDAIPUr	RAJASTHAN	313003	IN		false			Easy Ship	false	67524373588882	false
407-9863855-3722730	407-9863855-3722730	2026-09-09T22:08:04+00:00	2026-09-10T05:04:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								MANGALURU	KARNATAKA	575014	IN		false				false	67521360230042	false
405-0024217-2061141	405-0024217-2061141	2026-09-09T19:14:32+00:00	2026-09-10T08:51:56+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								Mumbai	MAHARASHTRA	400074	IN		false				false	67514112508962	false
407-0465836-4077138	407-0465836-4077138	2026-09-09T18:48:28+00:00	2026-09-11T09:04:20+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		RAIPUR	CHHATTISGARH	492004	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67513572533962	false
407-1384328-4869142	407-1384328-4869142	2026-09-09T17:25:20+00:00	2026-09-10T04:09:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0					40.0	CHENNAI	TAMIL NADU	600076	IN		false				false	67509768393562	false
404-0319296-0629178	404-0319296-0629178	2026-09-09T17:13:20+00:00	2026-09-11T07:23:05+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		PRATAPGARH	RAJASTHAN	312605	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67508584574642	false
408-7198549-6198762		2026-09-09T16:38:06+00:00	2026-09-12T19:07:32+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1		0	INR	223.81	11.19							Bangalore	KARNATAKA	562110	IN		true			Easy Ship	false	67507472340202	false
408-0178022-7624324	408-0178022-7624324	2026-09-09T15:49:57+00:00	2026-09-09T17:37:00+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0						5.2		GREATER NOIDA	UTTAR PRADESH	201310	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67504895605002	false
403-5546335-9897964	403-5546335-9897964	2026-09-09T09:30:03+00:00	2026-09-09T14:16:09+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		19.0				7.2	19.0	Gurugram	HARYANA	122006	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67490497594402	false
407-1128703-0028334	407-1128703-0028334	2026-09-09T08:54:16+00:00	2026-09-09T15:39:59+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser	B08KXSSKSV		Shipped	1	INR	210.0		40.0						DOBASPET INDUSTRIAL AREA	KARNATAKA	562111	IN		false				false	67491621513882	false
405-6117848-5600300		2026-09-09T04:17:13+00:00	2026-09-16T11:42:19+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	MT_INCENSE_STICKS	B0D7MXTFB1	1	Shipped	1	INR	235.0	35.85							BAGULA	WEST BENGAL	741502	IN		false			Easy Ship	false	67485866755042	false
171-6589386-1427550	171-6589386-1427550	2026-09-09T03:50:22+00:00	2026-09-09T05:57:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		MHOW	MADHYA PRADESH	453446	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67485020578842	false
408-6858059-0674767	408-6858059-0674767	2026-09-09T02:20:54+00:00	2026-09-09T10:32:12+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								PATNA	BIHAR	800014	IN		false				false	67480851871442	false
406-8591649-1946710	406-8591649-1946710	2026-09-08T18:53:14+00:00	2026-09-09T05:21:58+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche must-quit-o insta Ayurvedic Mosquito Repellent Vaporizer Liquid | Eco Friendly, Non Toxic Organic Mosqutio Repellent Vaporizer Refill 45 ML (Pa	Pack of 6-FBA	B084BXXLSQ		Shipped	1	INR	360.0								Ichapur	WEST BENGAL	743144	IN		true				false	67479393635482	false
402-0759292-2826737		2026-09-08T17:56:03+00:00	2026-09-15T16:15:28+00:00	Shipped - Out for Delivery	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							SAWANTWADI	MAHARASHTRA	416510	IN		false			Easy Ship	false	67475409584802	false
406-6088026-0754764	406-6088026-0754764	2026-09-08T17:55:53+00:00	2026-09-09T05:45:00+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0				7.2	40.0	BHILWARA	RAJASTHAN	311001	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67476622575162	false
406-8384847-8920331	406-8384847-8920331	2026-09-08T17:34:38+00:00	2026-09-08T20:44:10+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0						5.2		CHENNAI	TAMIL NADU	600059	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67475356256042	false
402-6723552-8320357	402-6723552-8320357	2026-09-08T16:37:31+00:00	2026-09-09T08:04:11+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0						7.2		RAJAHMUNDRY	ANDHRA PRADESH	533105	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false				false	67475029947362	false
407-8716229-4338766	407-8716229-4338766	2026-09-08T16:06:28+00:00	2026-09-09T03:50:55+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								THRISSUR	KERALA	680587	IN		false				false	67471800159242	false
171-1082707-3481946		2026-09-08T13:52:06+00:00	2026-09-12T04:19:00+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Gadiva Ayurvedic Hair Oil - 100ml | Reduces Hair Fall & Dandruff | Unisex Herbal Oil with Neem Comb	Gadiva Ayurvedic Hair Oil MFN	B07V7YCJ9S	1	Shipped	1	INR	249.0	37.22					4.22		PONNERI	TAMIL NADU	601204	IN	PLM-f238efd3-c647-4e26-950f-eaa05c3ea40b	false			Easy Ship	false	67470248759282	false
405-9550173-5028369	405-9550173-5028369	2026-09-08T13:35:02+00:00	2026-09-08T19:16:05+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		9.5					9.5	CHENNAI	TAMIL NADU	600045	IN		false				false	67470783879642	false
407-3805866-3094738	407-3805866-3094738	2026-09-08T12:56:25+00:00	2026-09-08T15:11:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								MUMBAI	MAHARASHTRA	400076	IN		false				false	67469078643802	false
404-3180959-0092309		2026-09-08T12:51:12+00:00	2026-09-14T04:44:28+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	MT_INCENSE_STICKS	B0D7MXTFB1	1	Shipped	1	INR	235.0	35.85							MYSURU	KARNATAKA	570023	IN		false			Easy Ship	false	67467228390602	false
407-2336054-7965157	407-2336054-7965157	2026-09-08T11:05:44+00:00	2026-09-08T16:19:26+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0					40.0	JAMSHEDPUR	JHARKHAND	832110	IN		false				false	67466958558002	false
403-1351013-5861966		2026-09-08T06:25:53+00:00	2026-09-13T05:14:57+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							Raichur	KARNATAKA	584101	IN		false			Easy Ship	false	67461269096522	false
408-1936680-4677926		2026-09-08T06:10:45+00:00	2026-09-11T05:36:59+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Agarbatti - 240 Sticks (Pack of 2) | 100% Ayurvedic | DEET-Free | Safe for Kids & Pregnant Women | Low Smoke | Natural Fragrance | Indoor & Outdoor Use	8908006802319	B0D7MXTFB1	1	Shipped	1	INR	235.0	11.19							Bengaluru	KARNATAKA	560029	IN		false			Easy Ship	false	67460214802522	false
406-5822773-0647557		2026-09-08T01:51:35+00:00	2026-09-08T05:53:08+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	CATCHE_LOTION_60ML	B08NJGSBWM	3		0										UDAIPUr	RAJASTHAN	313003	IN		false			Easy Ship	false	67459167723442	false
